,date,rate,symbol,sentiment,count
4340,33:13.3,9915.41,BTCUSDT,0.429714706,34
4341,34:14.8,9930,BTCUSDT,0.437041999,50
4342,35:16.3,9936.71,BTCUSDT,0.342235712,42
4343,36:17.8,9934.44,BTCUSDT,0.460199998,59
4344,37:19.3,9940.06,BTCUSDT,0.514198697,77
4345,38:20.7,9941.12,BTCUSDT,0.490060868,69
4346,39:22.2,9938,BTCUSDT,0.470644575,83
4347,40:23.7,9939.9,BTCUSDT,0.481042552,47
4348,41:25.2,9937,BTCUSDT,0.492477498,40
4349,42:26.7,9931.88,BTCUSDT,0.59858378,37
4350,43:28.7,9940.01,BTCUSDT,0.520693749,48
4351,44:30.2,9941.6,BTCUSDT,0.439272411,58
4352,45:31.9,9936.55,BTCUSDT,0.456947614,63
4353,46:33.7,9936.55,BTCUSDT,0.610825705,70
4354,47:35.3,9940.18,BTCUSDT,0.475949996,50
4355,48:36.8,9947,BTCUSDT,0.337722917,48
4356,49:38.3,9948.01,BTCUSDT,0.474754792,73
4357,50:39.8,9944.95,BTCUSDT,0.525601636,61
4358,51:41.2,9940.53,BTCUSDT,0.497312762,47
4359,52:42.7,9949,BTCUSDT,0.404848886,45
4360,53:44.2,9948.99,BTCUSDT,0.464610418,48
4361,54:45.7,9947,BTCUSDT,0.542746511,43
4362,55:47.3,9948.99,BTCUSDT,0.448303635,55
4363,56:49.5,9950.1,BTCUSDT,0.442897958,49
4364,57:51.3,9951,BTCUSDT,0.42515769,52
4365,58:52.8,9964,BTCUSDT,0.52539024,41
4366,59:54.2,9961.94,BTCUSDT,0.386283493,103
4367,00:55.7,9956.09,BTCUSDT,0.429731742,63
4368,01:57.2,9964,BTCUSDT,0.397058823,68
4369,02:58.6,9968.36,BTCUSDT,0.478159997,60
4370,04:00.1,9967,BTCUSDT,0.324255555,45
4371,05:01.6,9965.98,BTCUSDT,0.478383672,49
4372,06:03.1,9942.29,BTCUSDT,0.515242104,38
4373,07:04.6,9942.01,BTCUSDT,0.423067999,50
4374,08:06.0,9939.99,BTCUSDT,0.379780431,46
4375,09:07.7,9935.11,BTCUSDT,0.423020928,43
4376,10:09.3,9939.99,BTCUSDT,0.349425806,62
4377,11:10.8,9945,BTCUSDT,0.36904923,65
4378,12:12.3,9949.85,BTCUSDT,0.49250851,47
4379,13:13.7,9963,BTCUSDT,0.442749998,42
4380,14:15.2,9955.41,BTCUSDT,0.414869356,62
4381,15:16.6,9947.27,BTCUSDT,0.293946342,41
4382,16:18.1,9944,BTCUSDT,0.504472916,48
4383,17:19.5,9945.99,BTCUSDT,0.445756409,39
4384,18:21.0,9944.26,BTCUSDT,0.387721621,37
4385,19:22.5,9944.28,BTCUSDT,0.467070212,47
4386,20:24.2,9942.1,BTCUSDT,0.435689997,50
4387,21:25.8,9940.08,BTCUSDT,0.44912264,53
4388,22:27.6,9935.01,BTCUSDT,0.433496076,51
4389,23:29.3,9930.24,BTCUSDT,0.441950875,57
4390,24:31.4,9927.77,BTCUSDT,0.427278685,61
4391,25:32.8,9925,BTCUSDT,0.529631997,75
4392,26:34.5,9940,BTCUSDT,0.470349998,70
4393,27:36.3,9947.38,BTCUSDT,0.472055316,47
4394,28:37.7,9950,BTCUSDT,0.50827143,42
4395,29:39.2,9950,BTCUSDT,0.430689155,83
4396,30:41.4,9953.19,BTCUSDT,0.474373682,76
4397,31:43.6,9946,BTCUSDT,0.486038332,60
4398,32:45.1,9939.99,BTCUSDT,0.478058693,46
4399,33:46.5,9934,BTCUSDT,0.494673996,50
4400,34:48.1,9935.96,BTCUSDT,0.470720689,58
4401,35:49.6,9939.98,BTCUSDT,0.472168252,63
4402,36:51.0,9940,BTCUSDT,0.495217304,52
4403,37:52.5,9943.85,BTCUSDT,0.5176475,40
4404,38:54.0,9946.25,BTCUSDT,0.489319149,47
4405,39:55.6,9935.05,BTCUSDT,0.359995313,64
4406,40:57.0,9927.56,BTCUSDT,0.427055354,56
4407,41:58.5,9928.99,BTCUSDT,0.431402982,67
4408,43:00.2,9930,BTCUSDT,0.396189996,70
4409,44:02.1,9930.35,BTCUSDT,0.459487752,49
4410,45:03.5,9932.89,BTCUSDT,0.530112068,58
4411,46:05.0,9932.87,BTCUSDT,0.418522806,57
4412,47:06.5,9930.01,BTCUSDT,0.421765452,55
4413,48:08.0,9925.13,BTCUSDT,0.45033448,58
4414,49:09.5,9939,BTCUSDT,0.485892729,55
4415,50:11.1,9940,BTCUSDT,0.482885936,64
4416,51:12.6,9949,BTCUSDT,0.52968,60
4417,52:14.2,9945.2,BTCUSDT,0.655162852,35
4418,53:16.1,9950.22,BTCUSDT,0.40638269,52
4419,54:17.7,9956.24,BTCUSDT,0.420343099,58
4420,55:19.7,9953.01,BTCUSDT,0.53624259,54
4421,56:21.2,9950,BTCUSDT,0.473084315,51
4422,57:22.6,9957.88,BTCUSDT,0.40461111,54
4423,58:24.1,9957.91,BTCUSDT,0.415093443,61
4424,59:26.0,9960.02,BTCUSDT,0.30556559,93
4425,00:27.5,9958.54,BTCUSDT,0.364241378,58
4426,01:28.9,9950.4,BTCUSDT,0.399085332,75
4427,02:30.4,9951.65,BTCUSDT,0.476516668,72
4428,03:31.8,9951.66,BTCUSDT,0.381560714,56
4429,04:33.3,9949,BTCUSDT,0.515436618,71
4430,05:35.3,9948.61,BTCUSDT,0.484042027,69
4431,06:36.8,9950,BTCUSDT,0.419927082,48
4432,07:38.3,9949.99,BTCUSDT,0.395108335,72
4433,08:39.7,9950,BTCUSDT,0.42172353,51
4434,09:41.3,9946.99,BTCUSDT,0.46311833,60
4435,10:43.0,9950,BTCUSDT,0.45180857,70
4436,11:44.4,9950,BTCUSDT,0.488359572,47
4437,12:45.9,9947.04,BTCUSDT,0.511629506,61
4438,13:47.4,9945.01,BTCUSDT,0.478678331,60
4439,14:48.9,9942,BTCUSDT,0.387466102,59
4440,15:50.4,9938.98,BTCUSDT,0.410869444,72
4441,16:52.2,9930,BTCUSDT,0.447738981,59
4442,17:53.7,9928.1,BTCUSDT,0.486078947,57
4443,18:55.3,9925,BTCUSDT,0.35852,40
4444,19:56.8,9938.98,BTCUSDT,0.460282855,70
4445,20:58.2,9937.19,BTCUSDT,0.497548837,43
4446,21:59.7,9938.52,BTCUSDT,0.474975508,49
4447,23:01.2,9938.52,BTCUSDT,0.355798148,54
4448,24:02.6,9935.1,BTCUSDT,0.506361644,73
4449,25:04.1,9926.04,BTCUSDT,0.360642302,52
4450,26:05.6,9934.98,BTCUSDT,0.501414811,54
4451,27:07.0,9929.92,BTCUSDT,0.527832203,59
4452,28:08.5,9921.34,BTCUSDT,0.448754383,57
4453,29:09.9,9914.91,BTCUSDT,0.447840814,49
4454,30:11.4,9900,BTCUSDT,0.455572726,44
4455,31:12.9,9886.68,BTCUSDT,0.372613886,72
4456,32:14.3,9877.28,BTCUSDT,0.436804919,61
4457,33:15.8,9900,BTCUSDT,0.367356407,39
4458,34:17.3,9910,BTCUSDT,0.418332073,53
4459,35:18.9,9914.99,BTCUSDT,0.42616274,51
4460,36:20.4,9895.54,BTCUSDT,0.45903958,48
4461,37:22.0,9892.15,BTCUSDT,0.484387713,57
4462,38:23.5,9886.95,BTCUSDT,0.500266661,51
4463,39:25.2,9890.01,BTCUSDT,0.433870369,81
4464,40:26.8,9880.54,BTCUSDT,0.388090474,63
4465,41:28.3,9876.08,BTCUSDT,0.416470003,40
4466,42:29.9,9880,BTCUSDT,0.392272879,59
4467,43:31.4,9884.98,BTCUSDT,0.422905173,58
4468,44:32.9,9885.6,BTCUSDT,0.442307272,55
4469,45:34.4,9880.6,BTCUSDT,0.382342308,52
4470,46:35.9,9876.04,BTCUSDT,0.467692105,38
4471,47:37.3,9880.02,BTCUSDT,0.47233818,55
4472,48:38.8,9882.25,BTCUSDT,0.46140312,64
4473,49:40.3,9882.18,BTCUSDT,0.491610523,57
4474,50:41.8,9880.02,BTCUSDT,0.446763826,47
4475,51:43.3,9884,BTCUSDT,0.486902498,40
4476,52:44.8,9883.72,BTCUSDT,0.479855316,47
4477,53:46.6,9883.74,BTCUSDT,0.401430302,33
4478,54:48.2,9886,BTCUSDT,0.411874073,54
4479,55:50.4,9889,BTCUSDT,0.47493404,47
4480,56:52.0,9886.01,BTCUSDT,0.451322224,45
4481,57:54.3,9886.5,BTCUSDT,0.538358182,55
4482,58:55.8,9886.52,BTCUSDT,0.526658618,58
4483,59:57.3,9892.6,BTCUSDT,0.314286517,89
4484,00:59.2,9895,BTCUSDT,0.495650876,57
4485,02:00.7,9900.06,BTCUSDT,0.417503125,64
4486,03:02.2,9916.84,BTCUSDT,0.451138708,62
4487,04:03.7,9918,BTCUSDT,0.471139682,63
4488,05:05.1,9920,BTCUSDT,0.514249052,53
4489,06:06.6,9910.01,BTCUSDT,0.497566663,66
4490,07:08.1,9899.38,BTCUSDT,0.453984443,45
4491,08:09.7,9900.08,BTCUSDT,0.455429726,37
4492,09:11.6,9894,BTCUSDT,0.455381631,49
4493,10:13.1,9899.99,BTCUSDT,0.464792495,40
4494,11:14.6,9909.67,BTCUSDT,0.400043138,51
4495,12:16.0,9899.87,BTCUSDT,0.38372549,51
4496,13:17.5,9899.67,BTCUSDT,0.469224245,33
4497,14:19.0,9898.99,BTCUSDT,0.416504999,60
4498,15:20.5,9888.01,BTCUSDT,0.478330353,56
4499,16:21.9,9888,BTCUSDT,0.418550744,67
4500,17:23.4,9898.05,BTCUSDT,0.480229264,41
4501,18:25.3,9895,BTCUSDT,0.543535292,51
4502,19:26.8,9898.94,BTCUSDT,0.445743661,71
4503,20:28.3,9907,BTCUSDT,0.463629999,50
4504,21:29.7,9910,BTCUSDT,0.393344284,70
4505,22:31.2,9911.01,BTCUSDT,0.488040738,54
4506,23:32.9,9911.99,BTCUSDT,0.467802124,47
4507,24:34.4,9914.61,BTCUSDT,0.529870587,68
4508,25:35.9,9914.65,BTCUSDT,0.472094734,38
4509,26:37.4,9914.66,BTCUSDT,0.5050617,47
4510,27:39.0,9914.63,BTCUSDT,0.453575,48
4511,28:40.4,9920,BTCUSDT,0.50256769,65
4512,29:41.9,9916.06,BTCUSDT,0.398249366,79
4513,30:43.6,9923,BTCUSDT,0.450629505,61
4514,31:45.1,9923.98,BTCUSDT,0.447781481,54
4515,32:46.6,9923.9,BTCUSDT,0.487293999,50
4516,33:48.1,9924.94,BTCUSDT,0.484123079,52
4517,34:49.5,9922.99,BTCUSDT,0.471158182,55
4518,35:50.9,9924.01,BTCUSDT,0.441431144,61
4519,36:52.4,9923.9,BTCUSDT,0.413436538,52
4520,37:53.9,9929.53,BTCUSDT,0.497278329,60
4521,38:55.3,9923.99,BTCUSDT,0.470517999,50
4522,39:57.0,9922.99,BTCUSDT,0.458966664,69
4523,40:58.4,9919.01,BTCUSDT,0.450951111,45
4524,41:59.9,9916.64,BTCUSDT,0.502520754,53
4525,43:01.5,9916.18,BTCUSDT,0.43645,50
4526,44:03.6,9919,BTCUSDT,0.435367342,49
4527,45:05.0,9916.01,BTCUSDT,0.417731912,47
4528,46:06.7,9910.25,BTCUSDT,0.487126783,56
4529,47:08.7,9907.04,BTCUSDT,0.491699996,47
4530,48:10.2,9904.01,BTCUSDT,0.43160612,49
4531,49:11.9,9906,BTCUSDT,0.375185104,47
4532,50:13.7,9901.05,BTCUSDT,0.552376667,30
4533,51:15.3,9902.01,BTCUSDT,0.439119997,40
4534,52:16.7,9901.05,BTCUSDT,0.514310339,58
4535,53:18.2,9901.05,BTCUSDT,0.470030642,62
4536,54:19.8,9900,BTCUSDT,0.428047052,68
4537,55:21.2,9899,BTCUSDT,0.453457691,52
4538,56:22.8,9896.94,BTCUSDT,0.430759092,44
4539,57:24.5,9900.01,BTCUSDT,0.437089999,50
4540,58:26.0,9896,BTCUSDT,0.401968518,54
4541,59:27.4,9896,BTCUSDT,0.338542858,84
4542,00:28.9,9897,BTCUSDT,0.484428945,76
4543,01:30.4,9899,BTCUSDT,0.380112674,71
4544,02:31.9,9920,BTCUSDT,0.462055998,75
4545,03:33.4,9927,BTCUSDT,0.524787996,50
4546,04:34.9,9924.92,BTCUSDT,0.447578568,56
4547,05:36.5,9918,BTCUSDT,0.371342183,64
4548,06:38.0,9913.26,BTCUSDT,0.386825488,51
4549,07:39.5,9913.42,BTCUSDT,0.471660808,74
4550,08:41.1,9921,BTCUSDT,0.494095998,50
4551,09:42.8,9918,BTCUSDT,0.436769352,62
4552,10:44.3,9920.01,BTCUSDT,0.504363829,47
4553,11:45.8,9914.73,BTCUSDT,0.39574107,56
4554,12:47.7,9906,BTCUSDT,0.477441378,58
4555,13:49.2,9904,BTCUSDT,0.435571049,38
4556,14:50.7,9911.17,BTCUSDT,0.387904689,64
4557,15:52.2,9900,BTCUSDT,0.429696151,52
4558,16:54.0,9904.37,BTCUSDT,0.383326781,56
4559,17:55.5,9900,BTCUSDT,0.461929686,64
4560,18:57.2,9901.99,BTCUSDT,0.489253843,39
4561,19:58.8,9904.99,BTCUSDT,0.39069074,54
4562,21:00.7,9900.08,BTCUSDT,0.368461223,49
4563,22:02.4,9900.08,BTCUSDT,0.533945096,51
4564,23:04.1,9904.99,BTCUSDT,0.507738637,44
4565,24:05.6,9896.01,BTCUSDT,0.43997692,52
4566,25:07.1,9901.3,BTCUSDT,0.362460378,53
4567,26:08.6,9903,BTCUSDT,0.466928782,66
4568,27:10.1,9904.97,BTCUSDT,0.476017495,40
4569,28:12.1,9903.72,BTCUSDT,0.410456895,58
4570,29:13.6,9904.71,BTCUSDT,0.361615518,58
4571,30:15.1,9904.97,BTCUSDT,0.37002121,66
4572,31:16.6,9904.99,BTCUSDT,0.435507999,50
4573,32:18.3,9914.99,BTCUSDT,0.479232782,61
4574,33:20.1,9912,BTCUSDT,0.440812067,58
4575,34:21.5,9915.66,BTCUSDT,0.41120877,57
4576,35:23.0,9909,BTCUSDT,0.444233867,62
4577,36:24.5,9907.77,BTCUSDT,0.506231815,44
4578,37:26.2,9906.01,BTCUSDT,0.489054684,64
4579,38:28.4,9904,BTCUSDT,0.463674997,44
4580,39:29.9,9904.65,BTCUSDT,0.457565213,46
4581,40:31.3,9900,BTCUSDT,0.459962496,32
4582,41:33.0,9896.2,BTCUSDT,0.495615682,51
4583,42:34.4,9894.98,BTCUSDT,0.519722224,45
4584,43:35.9,9893.99,BTCUSDT,0.525975751,33
4585,44:37.4,9900,BTCUSDT,0.470638982,59
4586,45:38.8,9899.99,BTCUSDT,0.453096223,53
4587,46:40.3,9899.98,BTCUSDT,0.531445941,37
4588,47:41.7,9896.28,BTCUSDT,0.459013884,36
4589,48:43.2,9893.01,BTCUSDT,0.504460869,46
4590,49:44.7,9894.99,BTCUSDT,0.480294734,38
4591,50:46.3,9892.03,BTCUSDT,0.486614998,60
4592,51:47.7,9887.95,BTCUSDT,0.414242252,71
4593,52:49.2,9877.03,BTCUSDT,0.447552268,44
4594,53:51.1,9862.59,BTCUSDT,0.434179999,40
4595,54:52.7,9862.58,BTCUSDT,0.479664103,39
4596,55:54.2,9857.01,BTCUSDT,0.426880435,46
4597,56:55.7,9841.16,BTCUSDT,0.46238889,45
4598,57:57.2,9851.2,BTCUSDT,0.463026415,53
4599,58:58.9,9850,BTCUSDT,0.470424443,45
4600,00:00.5,9853.02,BTCUSDT,0.367409471,95
4601,01:02.7,9854.01,BTCUSDT,0.447349253,67
4602,02:04.1,9848,BTCUSDT,0.386374998,56
4603,03:05.6,9839.15,BTCUSDT,0.503609522,63
4604,04:07.1,9830,BTCUSDT,0.384112068,58
4605,05:08.6,9821.52,BTCUSDT,0.459949205,63
4606,06:10.1,9804.02,BTCUSDT,0.474675995,50
4607,07:11.5,9816.74,BTCUSDT,0.515143181,44
4608,08:13.0,9834,BTCUSDT,0.461353059,49
4609,09:14.5,9833.49,BTCUSDT,0.518704078,49
4610,10:16.0,9829.98,BTCUSDT,0.505228354,67
4611,11:17.4,9826.18,BTCUSDT,0.406184784,46
4612,12:18.9,9815.05,BTCUSDT,0.352542854,49
4613,13:20.4,9815.05,BTCUSDT,0.511469229,65
4614,14:21.9,9813.96,BTCUSDT,0.384559676,62
4615,15:23.4,9803.49,BTCUSDT,0.448753328,75
4616,16:24.8,9800,BTCUSDT,0.489736836,57
4617,17:26.3,9789.51,BTCUSDT,0.395010711,56
4618,18:27.9,9777.88,BTCUSDT,0.453696872,64
4619,19:29.6,9764.26,BTCUSDT,0.444167793,59
4620,20:31.3,9775.04,BTCUSDT,0.413076921,65
4621,21:33.1,9770.2,BTCUSDT,0.598038981,59
4622,22:34.7,9773.27,BTCUSDT,0.520907267,55
4623,23:36.4,9778,BTCUSDT,0.45918269,52
4624,24:37.9,9801,BTCUSDT,0.527057137,56
4625,25:39.3,9799.45,BTCUSDT,0.492949998,50
4626,26:41.0,9810,BTCUSDT,0.548548932,47
4627,27:42.5,9800,BTCUSDT,0.472582604,46
4628,28:44.0,9792.6,BTCUSDT,0.514021871,64
4629,29:45.6,9780.25,BTCUSDT,0.524972446,98
4630,30:47.4,9792.53,BTCUSDT,0.435492681,82
4631,31:48.9,9799.84,BTCUSDT,0.494322805,57
4632,32:50.3,9806.98,BTCUSDT,0.410872221,54
4633,33:51.8,9811.75,BTCUSDT,0.531507038,71
4634,34:53.5,9809.01,BTCUSDT,0.479107996,50
4635,35:55.0,9805.2,BTCUSDT,0.500698145,54
4636,36:56.5,9799.99,BTCUSDT,0.551297957,49
4637,37:57.9,9802.78,BTCUSDT,0.50348235,68
4638,38:59.4,9804,BTCUSDT,0.493274509,51
4639,40:00.9,9794.99,BTCUSDT,0.441765,40
4640,41:02.6,9790,BTCUSDT,0.406650843,59
4641,42:04.2,9785,BTCUSDT,0.479181032,58
4642,43:05.7,9769.32,BTCUSDT,0.50436515,66
4643,44:07.5,9761.99,BTCUSDT,0.495232258,62
4644,45:09.2,9759.76,BTCUSDT,0.421894826,58
4645,46:11.0,9772.76,BTCUSDT,0.478513204,53
4646,47:12.5,9772,BTCUSDT,0.412760714,56
4647,48:14.0,9770,BTCUSDT,0.496877992,50
4648,49:15.7,9784.61,BTCUSDT,0.467004347,46
4649,50:17.2,9790,BTCUSDT,0.457301216,82
4650,51:18.7,9795.97,BTCUSDT,0.461954996,40
4651,52:20.2,9782.1,BTCUSDT,0.613157895,38
4652,53:21.8,9779.89,BTCUSDT,0.500419297,57
4653,54:23.6,9775.99,BTCUSDT,0.533944115,68
4654,55:25.4,9770.14,BTCUSDT,0.465984207,57
4655,56:26.9,9760.9,BTCUSDT,0.508778569,56
4656,57:28.5,9770.05,BTCUSDT,0.475753998,50
4657,58:30.5,9762.82,BTCUSDT,0.488525636,39
4658,59:32.0,9751.15,BTCUSDT,0.279458888,90
4659,00:34.1,9741.4,BTCUSDT,0.426450846,59
4660,01:35.5,9732.86,BTCUSDT,0.344028069,57
4661,02:37.0,9741.19,BTCUSDT,0.438962905,62
4662,03:38.5,9726.61,BTCUSDT,0.484587273,55
4663,04:40.0,9702.14,BTCUSDT,0.433172548,51
4664,05:41.4,9674,BTCUSDT,0.514393586,78
4665,06:43.2,9715,BTCUSDT,0.506203075,65
4666,07:45.0,9710,BTCUSDT,0.565251106,45
4667,08:46.5,9712.86,BTCUSDT,0.574239998,35
4668,09:48.2,9713.6,BTCUSDT,0.537861286,62
4669,10:50.6,9708.6,BTCUSDT,0.415611999,50
4670,11:52.5,9703.27,BTCUSDT,0.479760343,58
4671,12:53.9,9687.13,BTCUSDT,0.486105877,51
4672,13:55.4,9688,BTCUSDT,0.516508104,37
4673,14:56.9,9688.66,BTCUSDT,0.423908233,85
4674,15:58.4,9647.27,BTCUSDT,0.500008329,60
4675,17:00.0,9610,BTCUSDT,0.511502321,43
4676,18:01.5,9655.69,BTCUSDT,0.482149249,67
4677,19:03.0,9650,BTCUSDT,0.475279311,58
4678,20:04.8,9635,BTCUSDT,0.476437209,43
4679,21:06.3,9632.19,BTCUSDT,0.491573471,49
4680,22:07.8,9654.4,BTCUSDT,0.523278721,47
4681,23:09.3,9676.01,BTCUSDT,0.424928573,42
4682,24:10.9,9669.99,BTCUSDT,0.43717,50
4683,25:12.8,9672.99,BTCUSDT,0.467431664,60
4684,26:14.4,9630.91,BTCUSDT,0.397040351,57
4685,27:15.9,9653.15,BTCUSDT,0.437730156,63
4686,28:17.4,9630.59,BTCUSDT,0.45028302,53
4687,29:18.9,9611.01,BTCUSDT,0.45678871,62
4688,30:20.4,9611,BTCUSDT,0.409030555,72
4689,31:21.9,9590.22,BTCUSDT,0.490440964,83
4690,32:23.7,9580.04,BTCUSDT,0.463079412,68
4691,33:25.1,9578,BTCUSDT,0.425766152,65
4692,34:26.6,9580.7,BTCUSDT,0.503537288,59
4693,35:28.1,9630,BTCUSDT,0.444721874,64
4694,36:29.5,9626.83,BTCUSDT,0.477253192,47
4695,37:31.0,9623.8,BTCUSDT,0.455525396,63
4696,38:32.5,9619.99,BTCUSDT,0.342516328,49
4697,39:33.9,9634.98,BTCUSDT,0.413788571,70
4698,40:35.4,9659.35,BTCUSDT,0.370545452,55
4699,41:36.9,9655,BTCUSDT,0.391980353,56
4700,42:38.3,9642.01,BTCUSDT,0.373338462,65
4701,43:40.0,9648.8,BTCUSDT,0.478467566,74
4702,44:41.8,9655.07,BTCUSDT,0.443983334,72
4703,45:43.7,9670,BTCUSDT,0.399802269,88
4704,46:45.1,9679,BTCUSDT,0.331359184,49
4705,47:46.6,9694.46,BTCUSDT,0.356338573,70
4706,48:48.0,9703.13,BTCUSDT,0.366959262,54
4707,49:49.7,9704.99,BTCUSDT,0.504089473,57
4708,50:51.2,9689.97,BTCUSDT,0.451160377,53
4709,51:52.7,9674,BTCUSDT,0.409386273,51
4710,52:54.1,9682.16,BTCUSDT,0.422473682,38
4711,53:55.6,9694.74,BTCUSDT,0.331499997,60
4712,54:57.1,9691.99,BTCUSDT,0.411891666,60
4713,55:58.6,9684.25,BTCUSDT,0.474174998,56
4714,57:00.1,9685.02,BTCUSDT,0.458460869,46
4715,58:01.6,9684.24,BTCUSDT,0.384932396,71
4716,59:03.0,9680.46,BTCUSDT,0.335861176,85
4717,00:04.5,9685.63,BTCUSDT,0.352116964,112
4718,01:06.0,9680,BTCUSDT,0.331764762,105
4719,02:07.4,9664.93,BTCUSDT,0.382246155,78
4720,03:09.1,9663.04,BTCUSDT,0.441610124,79
4721,04:10.6,9665.16,BTCUSDT,0.420599999,62
4722,05:12.2,9665,BTCUSDT,0.421808641,81
4723,06:13.9,9663,BTCUSDT,0.468698485,66
4724,07:15.4,9660,BTCUSDT,0.353098571,70
4725,08:17.0,9655.53,BTCUSDT,0.477242308,52
4726,09:18.4,9674.26,BTCUSDT,0.434395998,50
4727,10:20.1,9666.06,BTCUSDT,0.462633927,56
4728,11:21.7,9672.93,BTCUSDT,0.431164912,57
4729,12:23.2,9674,BTCUSDT,0.404661176,85
4730,13:24.6,9670,BTCUSDT,0.401756451,62
4731,14:26.1,9674.16,BTCUSDT,0.398720588,68
4732,15:27.6,9673.5,BTCUSDT,0.415231247,64
4733,16:29.7,9665,BTCUSDT,0.339378124,64
4734,17:31.1,9662.44,BTCUSDT,0.375177191,57
4735,18:32.6,9661.88,BTCUSDT,0.392707788,77
4736,19:34.3,9672.88,BTCUSDT,0.504488888,54
4737,20:35.8,9678.98,BTCUSDT,0.457535383,65
4738,21:37.3,9693.96,BTCUSDT,0.407274573,59
4739,22:38.7,9693.99,BTCUSDT,0.4026825,80
4740,23:40.2,9691,BTCUSDT,0.423725641,78
4741,24:41.7,9702,BTCUSDT,0.360795381,65
4742,25:43.1,9709.63,BTCUSDT,0.39967121,66
4743,26:44.6,9705.51,BTCUSDT,0.378761291,62
4744,27:46.1,9709.98,BTCUSDT,0.455794117,68
4745,28:47.7,9710.15,BTCUSDT,0.424778663,75
4746,29:49.2,9720,BTCUSDT,0.459724999,80
4747,30:50.7,9717,BTCUSDT,0.441630987,71
4748,31:52.1,9715.98,BTCUSDT,0.377185712,84
4749,32:53.6,9690,BTCUSDT,0.310937736,53
4750,33:55.3,9694.64,BTCUSDT,0.395138331,60
4751,34:57.1,9685.03,BTCUSDT,0.404197057,68
4752,35:58.6,9685,BTCUSDT,0.475673075,52
4753,37:00.0,9686.7,BTCUSDT,0.382829851,67
4754,38:01.5,9682.97,BTCUSDT,0.372607039,71
4755,39:02.9,9694.03,BTCUSDT,0.438432431,74
4756,40:04.4,9694.5,BTCUSDT,0.483604083,49
4757,41:05.9,9698,BTCUSDT,0.367362071,58
4758,42:07.3,9696.17,BTCUSDT,0.404759997,50
4759,43:09.0,9698.94,BTCUSDT,0.438591666,60
4760,44:10.6,9693.01,BTCUSDT,0.414913462,52
4761,45:12.5,9685.01,BTCUSDT,0.395192308,78
4762,46:14.1,9687.95,BTCUSDT,0.415296875,64
4763,47:16.4,9685,BTCUSDT,0.412765998,50
4764,48:17.9,9693.01,BTCUSDT,0.431349997,42
4765,49:19.4,9696,BTCUSDT,0.355159324,59
4766,50:20.9,9688.04,BTCUSDT,0.486125001,56
4767,51:22.3,9698.94,BTCUSDT,0.457833333,54
4768,52:23.8,9713.71,BTCUSDT,0.407923189,69
4769,53:25.3,9710.02,BTCUSDT,0.506340913,66
4770,54:26.8,9715,BTCUSDT,0.432666128,62
4771,55:28.3,9720,BTCUSDT,0.424077195,57
4772,56:29.9,9713.21,BTCUSDT,0.478861765,68
4773,57:31.7,9712.27,BTCUSDT,0.509280769,78
4774,58:33.2,9717.94,BTCUSDT,0.397740818,49
4775,59:35.3,9720.99,BTCUSDT,0.400316328,98
4776,00:36.9,9706.11,BTCUSDT,0.423956166,73
4777,01:38.3,9713.72,BTCUSDT,0.37139365,63
4778,02:39.8,9707.91,BTCUSDT,0.3941725,80
4779,03:41.2,9716.99,BTCUSDT,0.37772442,86
4780,04:42.7,9718.92,BTCUSDT,0.382324719,89
4781,05:44.4,9720,BTCUSDT,0.385721212,99
4782,06:45.9,9718.98,BTCUSDT,0.381168041,97
4783,07:47.3,9705.06,BTCUSDT,0.398191176,102
4784,08:49.1,9709,BTCUSDT,0.383969792,96
4785,09:50.6,9706.9,BTCUSDT,0.380507142,98
4786,10:52.1,9695,BTCUSDT,0.405370129,77
4787,11:53.5,9688.6,BTCUSDT,0.366639326,89
4788,12:55.4,9670.99,BTCUSDT,0.376443877,98
4789,13:57.0,9675,BTCUSDT,0.334623913,92
4790,14:58.8,9675,BTCUSDT,0.376532323,99
4791,16:00.3,9672.91,BTCUSDT,0.346124676,77
4792,17:01.7,9675.6,BTCUSDT,0.404547458,59
4793,18:03.2,9658,BTCUSDT,0.463308331,48
4794,19:04.9,9659.9,BTCUSDT,0.475879629,54
4795,20:06.9,9666,BTCUSDT,0.499490195,51
4796,21:08.4,9656.14,BTCUSDT,0.432271155,52
4797,22:09.8,9666.85,BTCUSDT,0.370311109,63
4798,23:11.3,9657.99,BTCUSDT,0.474244116,68
4799,24:12.7,9656.16,BTCUSDT,0.52105306,49
4800,25:14.2,9615.43,BTCUSDT,0.504406248,48
4801,26:15.8,9619.08,BTCUSDT,0.481545452,44
4802,27:17.4,9621,BTCUSDT,0.453891837,49
4803,28:19.6,9636.41,BTCUSDT,0.42637,50
4804,29:21.0,9637.42,BTCUSDT,0.494831884,69
4805,30:22.5,9631.34,BTCUSDT,0.40297069,58
4806,31:24.0,9628.01,BTCUSDT,0.429354713,53
4807,32:25.4,9630,BTCUSDT,0.525490738,54
4808,33:26.9,9634.01,BTCUSDT,0.448921208,33
4809,34:28.4,9638.01,BTCUSDT,0.473897874,47
4810,35:29.9,9641.44,BTCUSDT,0.478742857,56
4811,36:31.3,9641.31,BTCUSDT,0.495042859,49
4812,37:32.8,9647.01,BTCUSDT,0.422861223,49
4813,38:34.2,9654.87,BTCUSDT,0.445398435,64
